SpeciesID,SpeciesName,CapsaicinContent (ppm),FruitSize (cm),Color,HeatLevel (SHU),GeneticMarker1,GeneticMarker2,DiseaseResistance,Yield (kg/plant),GrowingConditions,FloweringTime (days),MaturityTime (days),PestResistance,DroughtTolerance,Crossability,CropGenetics
919,Capsicum baccatum,1098,7.965802789104132,Purple,170304,G1,G7,High,2.667244459800732,"Warm, Dry",65,85,High,Low,Low,Gen-69
920,Capsicum chacoense,1410,11.192394678974033,Green,183019,G7,G5,High,8.034253840179334,"Warm, Humid",50,131,Low,Low,High,Gen-66
921,Capsicum chacoense,727,11.36150031948763,Green,94890,G2,G2,High,8.74579692271179,"Warm, Dry",40,148,High,High,High,Gen-89
922,Capsicum lanceolatum,437,13.71601376221225,Orange,161124,G6,G5,Medium,8.612727784383136,"Warm, Humid",53,81,Low,High,Medium,Gen-66
923,Capsicum baccatum,451,3.6144386020923416,Yellow,78660,G7,G8,Medium,2.917722093557371,"Warm, Dry",57,89,Medium,High,Medium,Gen-30
924,Capsicum galapagoense,920,3.502558434714487,Orange,58015,G8,G4,Medium,2.646215850982138,"Warm, Dry",65,140,Low,High,Low,Gen-56
925,Capsicum galapagoense,788,9.239201195254582,Purple,7546,G2,G7,Medium,9.30206586885693,"Warm, Humid",65,83,High,Low,Low,Gen-3
926,Capsicum baccatum,961,11.00751683078061,Yellow,2390,G4,G3,High,4.428820707922453,"Warm, Humid",40,117,High,High,High,Gen-54
927,Capsicum rhomboideum,1101,4.528051315854899,Red,187235,G4,G9,High,3.786828433982747,"Warm, Humid",55,137,Low,Medium,Low,Gen-85
928,Capsicum rhomboideum,475,9.904738704318909,Purple,12453,G2,G9,Low,2.1704740645328053,"Warm, Humid",52,115,Medium,Low,Medium,Gen-52
929,Capsicum chinense,1238,4.62195899555082,Orange,22359,G9,G8,High,1.831774771731921,"Warm, Humid",46,141,Medium,High,Low,Gen-47
930,Capsicum lanceolatum,1384,11.228636088109404,Red,132125,G8,G7,High,8.450389175006446,"Warm, Dry",51,92,High,Low,High,Gen-26
931,Capsicum pubescens,1005,9.832436817636667,Green,27367,G5,G6,Medium,8.620721111514875,"Cool, Dry",53,110,Low,High,Low,Gen-33
932,Capsicum annuum,440,6.96045520915278,Red,72678,G3,G3,High,1.0318551141904448,"Cool, Dry",40,113,Medium,Low,Medium,Gen-39
933,Capsicum frutescens,1197,4.386731028746487,Purple,94474,G1,G7,Medium,2.8817773114057075,"Warm, Humid",60,129,Medium,Low,Medium,Gen-36
934,Capsicum tovarii,508,12.524993670445507,Red,89078,G6,G7,High,7.304336618193763,"Warm, Dry",69,122,Low,High,Low,Gen-17
935,Capsicum annuum,1362,11.60174716694131,Yellow,115286,G1,G5,Medium,5.518528467896002,"Cool, Dry",56,90,Low,High,Low,Gen-64
936,Capsicum pubescens,1366,4.2092155174412955,Green,181517,G3,G9,High,3.8561428277849714,"Cool, Dry",52,133,Medium,Medium,Low,Gen-65
937,Capsicum annuum,709,12.88215870381662,Red,66307,G6,G1,Low,2.5365593029369062,"Warm, Humid",68,91,High,High,Low,Gen-29
938,Capsicum pubescens,1431,4.019209066597655,Purple,6365,G2,G2,Low,3.5938060972353876,"Warm, Dry",63,82,Low,High,Low,Gen-28
939,Capsicum pubescens,1292,11.820395111457774,Red,111643,G5,G4,High,5.508944147380871,"Cool, Dry",67,118,Medium,Low,Low,Gen-35
940,Capsicum eximium,824,3.6077309909021515,Orange,110840,G7,G7,Low,9.019735530322363,"Warm, Humid",49,96,High,High,Low,Gen-22
941,Capsicum eximium,758,3.1975533114358528,Yellow,57812,G3,G7,Low,3.099164029428566,"Warm, Humid",67,141,Medium,Low,High,Gen-1
942,Capsicum cardenasii,1375,12.601537683888594,Red,70077,G5,G1,Medium,1.2750219018261046,"Warm, Dry",51,108,High,High,Medium,Gen-30
943,Capsicum pubescens,572,14.447841255538263,Red,17360,G5,G2,Low,7.8823660079692806,"Warm, Dry",62,98,High,Low,High,Gen-96
944,Capsicum annuum,772,9.522612497266628,Orange,45240,G3,G7,High,6.766679090270346,"Warm, Humid",62,130,High,High,High,Gen-9
945,Capsicum chinense,1263,14.229384197581656,Green,42398,G2,G9,Medium,5.727385053963614,"Cool, Dry",64,117,High,High,Medium,Gen-98
946,Capsicum galapagoense,653,12.475474001328047,Red,190401,G4,G2,Low,7.419677965124727,"Warm, Dry",42,141,Low,Low,High,Gen-88
947,Capsicum flexuosum,872,7.697297026398303,Yellow,21131,G9,G9,Medium,1.8143167104287148,"Warm, Dry",67,100,Medium,Medium,Medium,Gen-42
948,Capsicum cardenasii,1325,4.376062528458096,Green,26870,G8,G4,Medium,1.0904426582882045,"Warm, Humid",52,127,Low,Low,High,Gen-65
949,Capsicum pubescens,1150,4.487101383163422,Yellow,133978,G8,G2,Low,5.592441993246208,"Warm, Dry",46,85,Low,High,High,Gen-97
950,Capsicum galapagoense,494,7.942685908276591,Green,158830,G9,G6,High,8.930852431505468,"Cool, Dry",51,87,Medium,High,Low,Gen-42
951,Capsicum lanceolatum,1081,10.647095823254585,Purple,149103,G5,G2,High,4.851142407908115,"Warm, Humid",62,108,Low,High,Low,Gen-87
952,Capsicum chacoense,1293,13.43829044315299,Red,36157,G7,G1,Low,3.832996138711292,"Warm, Humid",44,96,Low,High,High,Gen-27
953,Capsicum galapagoense,362,11.061528998742384,Green,54447,G3,G4,Low,4.769279698736442,"Warm, Humid",50,94,Low,Low,High,Gen-54
954,Capsicum pubescens,1263,7.1066972834746736,Green,170165,G2,G7,High,9.556063515134898,"Warm, Dry",44,141,Medium,Medium,Medium,Gen-95
955,Capsicum flexuosum,738,4.484504145233943,Purple,38110,G3,G1,High,9.811929297083003,"Cool, Dry",67,99,Low,Low,Low,Gen-74
956,Capsicum frutescens,830,13.629441384541876,Orange,168281,G6,G1,High,4.364169348396881,"Warm, Humid",46,145,Medium,High,Medium,Gen-96
957,Capsicum rhomboideum,945,7.20189487415555,Orange,23080,G7,G7,Low,5.879587980157062,"Warm, Dry",62,97,Medium,High,High,Gen-7
958,Capsicum annuum,537,13.023496162864856,Yellow,121172,G9,G6,High,9.552076689004124,"Cool, Dry",56,136,Medium,High,High,Gen-22
959,Capsicum rhomboideum,672,9.96779846403306,Orange,160791,G3,G8,High,1.3143207201028222,"Cool, Dry",59,124,Medium,Medium,High,Gen-1
960,Capsicum chacoense,1178,7.584269382744185,Orange,52922,G6,G6,Medium,3.8068593770948906,"Warm, Humid",63,148,High,Medium,Medium,Gen-8
961,Capsicum pubescens,1099,13.977172642584323,Green,171095,G8,G3,High,4.524007986981063,"Warm, Humid",40,93,High,High,Medium,Gen-56
962,Capsicum annuum,945,7.020428943391268,Red,140821,G6,G4,High,5.606668634399831,"Cool, Dry",40,132,High,Low,High,Gen-11
963,Capsicum lanceolatum,1075,8.922278758278711,Red,113571,G5,G6,High,3.6514299948582467,"Warm, Dry",58,137,Medium,Low,Low,Gen-77
964,Capsicum cardenasii,1280,9.663998392919716,Orange,118372,G6,G1,Low,8.989292700133404,"Warm, Humid",53,129,Medium,Low,High,Gen-13
965,Capsicum eximium,1170,12.011928008038787,Red,101829,G1,G7,High,5.95616383359324,"Warm, Dry",42,125,Low,Medium,Low,Gen-92
966,Capsicum cardenasii,1465,14.404606853811046,Purple,48842,G8,G5,Medium,3.3229629238059726,"Warm, Dry",43,136,Medium,Low,Low,Gen-3
967,Capsicum chinense,335,14.804179366915552,Purple,35650,G4,G5,High,1.7335133825656537,"Warm, Humid",65,135,High,High,High,Gen-38
968,Capsicum baccatum,985,9.781598760345227,Green,89975,G4,G9,High,5.421518612360608,"Warm, Humid",43,108,Medium,High,Medium,Gen-19
969,Capsicum eximium,1111,12.75190858807444,Red,77232,G8,G7,Low,5.711959400111577,"Warm, Dry",50,91,High,Medium,Medium,Gen-14
970,Capsicum tovarii,1134,8.272330288471263,Yellow,134902,G7,G4,Medium,3.691464477223619,"Warm, Dry",61,120,High,Medium,Low,Gen-37
971,Capsicum frutescens,537,12.355609669237126,Red,113196,G1,G9,Medium,8.384217012063214,"Cool, Dry",67,101,High,High,High,Gen-77
972,Capsicum flexuosum,1051,7.951991854969259,Green,119192,G9,G3,Low,6.12601555309733,"Cool, Dry",51,88,Low,High,Low,Gen-7
973,Capsicum galapagoense,402,14.152489946578156,Red,180987,G8,G8,Medium,8.68485147330189,"Warm, Dry",50,120,Low,Medium,Low,Gen-62
974,Capsicum lanceolatum,1407,11.349999696563465,Red,27846,G6,G4,High,7.1593298063594135,"Cool, Dry",50,103,Medium,Medium,Low,Gen-86
975,Capsicum flexuosum,1074,11.818940721057771,Red,137224,G4,G4,Low,3.4375107204301827,"Cool, Dry",64,94,Low,Low,Medium,Gen-76
976,Capsicum pubescens,489,3.3618826976226166,Purple,161936,G8,G4,Low,8.120069904576598,"Warm, Dry",59,109,Low,High,Low,Gen-85
977,Capsicum galapagoense,981,7.2154250988573025,Green,55588,G5,G1,Low,4.275456814173834,"Cool, Dry",58,117,Low,Medium,Medium,Gen-7
978,Capsicum eximium,849,6.2496353108753215,Orange,148938,G4,G9,High,6.220519476790807,"Warm, Dry",65,147,Low,High,Low,Gen-45
979,Capsicum eximium,1477,12.120064160644999,Yellow,140453,G7,G2,Low,1.216850993878873,"Warm, Humid",62,133,High,High,Low,Gen-35
980,Capsicum pubescens,728,14.644207203962173,Red,111826,G3,G2,Low,3.925038801556056,"Warm, Humid",56,131,Medium,High,Low,Gen-23
981,Capsicum galapagoense,568,6.802500073572991,Orange,106207,G4,G1,Low,6.081558492715955,"Warm, Humid",48,149,Medium,High,Medium,Gen-58
982,Capsicum galapagoense,1324,3.671670618790007,Purple,51736,G8,G1,Low,7.554755047792998,"Warm, Dry",51,94,Low,Medium,Low,Gen-47
983,Capsicum baccatum,334,5.548378661641378,Orange,94780,G3,G2,Medium,4.734972928379206,"Cool, Dry",58,140,Low,Low,Medium,Gen-3
984,Capsicum baccatum,392,5.382588055312997,Red,176647,G2,G7,Low,8.55824225580724,"Warm, Humid",41,86,Low,Low,Medium,Gen-1
985,Capsicum lanceolatum,306,8.745183492124998,Green,103977,G4,G8,Low,9.727610957608071,"Warm, Dry",58,129,Medium,Low,High,Gen-59
986,Capsicum frutescens,618,3.4141213668801536,Purple,171776,G9,G9,High,3.6019578479176704,"Warm, Humid",43,114,High,Low,Medium,Gen-16
987,Capsicum annuum,726,6.716144929805712,Red,33727,G5,G7,Low,8.727808850906833,"Warm, Dry",63,121,Low,Medium,Low,Gen-28
988,Capsicum tovarii,1152,4.899599102726793,Orange,156498,G4,G8,Low,7.55288000920627,"Warm, Humid",65,97,Low,High,Medium,Gen-68
989,Capsicum tovarii,984,11.0899487974071,Green,133836,G7,G4,Low,5.075331290812828,"Warm, Humid",53,140,Low,High,High,Gen-42
990,Capsicum frutescens,886,12.44644554217056,Green,37779,G5,G4,Medium,6.081375789144675,"Cool, Dry",45,107,Low,High,Low,Gen-80
991,Capsicum annuum,1006,11.763632526721604,Yellow,159503,G3,G4,Low,1.2292736973902711,"Warm, Humid",48,134,Low,Low,Medium,Gen-22
992,Capsicum lanceolatum,852,7.471554152401539,Yellow,193187,G8,G9,Low,1.2333416615797406,"Warm, Dry",48,90,High,High,Medium,Gen-67
993,Capsicum annuum,993,8.321514444889045,Yellow,160957,G7,G1,Medium,2.3120899896274927,"Cool, Dry",68,128,Medium,High,Medium,Gen-65
994,Capsicum cardenasii,1364,7.623324315412459,Yellow,825,G7,G1,Medium,2.6899526528564537,"Cool, Dry",49,108,High,Low,Low,Gen-84
995,Capsicum galapagoense,327,12.01788548384133,Red,119691,G2,G6,High,7.962093170904487,"Cool, Dry",68,141,High,Low,Medium,Gen-23
996,Capsicum chacoense,592,9.824461418917478,Red,186760,G9,G4,Medium,8.176440121666946,"Cool, Dry",47,119,High,High,High,Gen-81
997,Capsicum lanceolatum,364,14.093265903460374,Red,119828,G2,G1,High,4.385658460051206,"Cool, Dry",60,116,Low,Medium,Medium,Gen-29
998,Capsicum chacoense,484,8.597968582536964,Yellow,100089,G3,G1,Medium,4.703496106918552,"Warm, Humid",41,136,High,Low,Low,Gen-19
999,Capsicum rhomboideum,432,12.077424964397167,Red,88182,G1,G9,Low,3.7073939242052374,"Cool, Dry",43,132,Low,Medium,Low,Gen-25
1000,Capsicum cardenasii,778,9.685435442668528,Yellow,87343,G1,G6,Low,7.55467308871307,"Cool, Dry",43,119,Medium,High,Low,Gen-29
