SpeciesID,SpeciesName,CapsaicinContent (ppm),FruitSize (cm),Color,HeatLevel (SHU),GeneticMarker1,GeneticMarker2,DiseaseResistance,Yield (kg/plant),GrowingConditions,FloweringTime (days),MaturityTime (days),PestResistance,DroughtTolerance,Crossability,CropGenetics
935,Chilli lanceolatum,1420,3.6568507673989896,Purple,180949,G1,G1,Medium,4.40269050284428,"Warm, Humid",60,107,Medium,Low,Medium,Gen-42
936,Chilli chacoense,701,5.732694984504478,Red,119033,G4,G2,High,7.9087562208797415,"Warm, Humid",67,102,Medium,Low,Low,Gen-36
937,Chilli rhomboideum,889,11.171476866685904,Yellow,78459,G2,G6,Low,4.4428104130685035,"Warm, Dry",65,83,Low,Medium,Medium,Gen-38
938,Chilli annuum,1351,8.177948115425625,Red,113847,G4,G6,High,5.41536854915067,"Warm, Humid",61,125,Low,Low,Medium,Gen-33
939,Chilli eximium,1129,10.408327483479525,Purple,110275,G9,G6,Medium,4.857094931466012,"Warm, Dry",51,89,High,Medium,High,Gen-52
940,Chilli frutescens,1378,13.574479973321017,Yellow,22625,G7,G1,Medium,2.2807860335876797,"Warm, Dry",62,142,Medium,Medium,High,Gen-8
941,Chilli cardenasii,686,6.7932143640275715,Yellow,63053,G8,G9,Medium,9.918956693170541,"Warm, Humid",43,137,Medium,High,Low,Gen-71
942,Chilli chacoense,1071,14.027300902133687,Red,182002,G3,G7,High,9.099791866199261,"Warm, Humid",58,82,Low,Low,Medium,Gen-16
943,Chilli rhomboideum,896,3.4396251598258862,Green,50845,G9,G5,High,7.67451061541626,"Warm, Dry",66,131,High,Medium,Medium,Gen-4
944,Chilli chinense,1388,12.489821353856936,Purple,118018,G1,G8,Medium,6.745042413700621,"Warm, Dry",61,136,Medium,High,High,Gen-93
945,Chilli eximium,722,10.84923394950125,Red,47754,G7,G6,Medium,3.7998824228365757,"Warm, Humid",40,114,High,Low,High,Gen-90
946,Chilli tovarii,379,7.616072915426319,Red,100378,G5,G7,Low,9.307497056587078,"Warm, Dry",47,135,High,Medium,High,Gen-29
947,Chilli frutescens,607,12.846863061435762,Red,64076,G3,G3,Low,8.844075028191435,"Cool, Dry",66,96,Medium,Medium,Medium,Gen-61
948,Chilli flexuosum,924,9.929890555985564,Red,198337,G4,G8,High,1.508154724980134,"Warm, Humid",53,122,Medium,Medium,High,Gen-55
949,Chilli tovarii,825,7.81372444678459,Yellow,129989,G6,G9,Medium,2.892404023858058,"Warm, Humid",66,92,High,Medium,Medium,Gen-15
950,Chilli chinense,306,6.8911582160513785,Red,40318,G5,G5,Low,8.051122067436832,"Cool, Dry",49,140,High,Medium,Medium,Gen-19
951,Chilli lanceolatum,1147,11.382273770982348,Orange,59577,G2,G6,Medium,8.35561408664528,"Cool, Dry",46,142,High,Medium,Medium,Gen-61
952,Chilli rhomboideum,1378,5.182812547776644,Red,135865,G8,G9,High,9.011733395113408,"Warm, Humid",47,85,Medium,Medium,Medium,Gen-88
953,Chilli frutescens,865,6.080385059699218,Purple,40669,G8,G7,High,6.1246155920256715,"Warm, Dry",52,114,High,Medium,High,Gen-61
954,Chilli frutescens,323,7.191965417568811,Yellow,108764,G2,G2,Medium,1.662120667099375,"Warm, Dry",56,90,Medium,High,Medium,Gen-48
955,Chilli lanceolatum,1388,7.184426297994442,Red,139585,G8,G2,Medium,7.530140548239211,"Cool, Dry",45,147,Medium,Low,High,Gen-7
956,Chilli flexuosum,645,13.135194846870476,Yellow,81207,G6,G8,High,3.788704958473344,"Warm, Dry",49,139,High,High,Medium,Gen-75
957,Chilli baccatum,1204,5.937588948415536,Green,173211,G5,G5,High,6.4472625178252265,"Warm, Dry",64,108,Medium,High,High,Gen-12
958,Chilli frutescens,1244,3.7580296721143607,Red,104855,G4,G4,Medium,4.850495478039466,"Cool, Dry",59,135,Low,Low,Medium,Gen-53
959,Chilli annuum,401,6.685008735800753,Green,198414,G6,G6,Medium,7.159401956825377,"Warm, Humid",66,114,Medium,Medium,High,Gen-40
960,Chilli frutescens,1299,5.23923798549108,Purple,58307,G7,G3,High,3.2656918367590517,"Warm, Humid",54,106,High,Medium,Medium,Gen-6
961,Chilli chacoense,1202,3.5186057908636927,Green,128661,G2,G6,Medium,6.161232436085898,"Warm, Humid",50,115,Low,Low,High,Gen-54
962,Chilli flexuosum,414,11.712979977076555,Orange,64033,G9,G7,High,5.327508029663339,"Warm, Humid",45,118,Medium,Low,High,Gen-6
963,Chilli lanceolatum,514,14.26000278008964,Orange,117072,G3,G9,High,3.6045842259898606,"Warm, Dry",54,135,Low,Medium,Medium,Gen-51
964,Chilli baccatum,502,3.2517362125679012,Orange,61492,G4,G4,High,5.9304423771445975,"Cool, Dry",49,95,High,Low,Medium,Gen-14
965,Chilli galapagoense,1393,3.0720389697957784,Red,155754,G8,G1,Low,5.849538608257735,"Warm, Dry",66,143,Low,Low,Low,Gen-48
966,Chilli flexuosum,1152,11.04164711826847,Green,17593,G3,G3,Low,6.019446750832683,"Warm, Dry",57,148,Medium,Low,Medium,Gen-99
967,Chilli pubescens,796,4.886900225757268,Purple,185300,G6,G9,High,6.875199533179765,"Warm, Dry",64,118,Low,Low,High,Gen-69
968,Chilli frutescens,378,4.5317502007996815,Purple,189306,G6,G2,Medium,2.372503492302279,"Warm, Humid",68,110,High,Low,Low,Gen-33
969,Chilli chinense,1230,11.452190939203462,Yellow,45487,G6,G5,Medium,9.168188441903665,"Warm, Dry",69,130,Low,Medium,Medium,Gen-37
970,Chilli annuum,315,9.599920881772968,Purple,135752,G1,G7,Low,3.7613445680264728,"Warm, Dry",66,93,Low,High,Medium,Gen-21
971,Chilli galapagoense,1233,3.8292565421766547,Yellow,144971,G3,G4,Low,7.921386656766667,"Cool, Dry",47,103,Low,Medium,Low,Gen-13
972,Chilli galapagoense,1465,9.914326625212531,Yellow,65134,G3,G1,Medium,9.794095934856013,"Cool, Dry",44,147,Low,Medium,Low,Gen-81
973,Chilli annuum,616,8.743623354165733,Yellow,7102,G5,G4,Low,3.013894533377101,"Cool, Dry",46,146,High,High,Medium,Gen-90
974,Chilli cardenasii,982,5.610254492072301,Green,67438,G4,G1,High,8.039000918248668,"Warm, Dry",62,89,Medium,High,Low,Gen-69
975,Chilli rhomboideum,339,9.829106766608671,Green,9693,G5,G5,Low,7.713994150168314,"Warm, Humid",55,112,Low,Low,Medium,Gen-69
976,Chilli pubescens,539,7.169640642517665,Purple,9048,G8,G7,Medium,2.5974648986160984,"Cool, Dry",59,109,High,Low,High,Gen-15
977,Chilli rhomboideum,511,11.810039626896916,Purple,153162,G4,G5,High,5.775026569687039,"Cool, Dry",60,108,Medium,High,Medium,Gen-42
978,Chilli annuum,671,8.13141738067627,Orange,162632,G9,G4,High,7.362647958948752,"Warm, Dry",40,113,Low,High,High,Gen-96
979,Chilli flexuosum,1277,12.957698554219832,Yellow,67347,G8,G9,Medium,4.979318890720602,"Cool, Dry",62,142,Low,High,High,Gen-95
980,Chilli chacoense,311,14.444512024582643,Yellow,29216,G4,G8,High,2.8110066486006366,"Warm, Dry",69,112,Low,Low,High,Gen-7
981,Chilli chinense,454,4.363286309817827,Yellow,30315,G6,G1,High,8.294810992113241,"Warm, Dry",52,130,Medium,High,Low,Gen-53
982,Chilli chinense,798,12.347901871998072,Green,17553,G3,G9,Medium,7.076456747816724,"Warm, Humid",63,85,Low,Medium,Medium,Gen-41
983,Chilli flexuosum,470,10.533580703710992,Green,131137,G1,G8,High,5.069642746156059,"Warm, Humid",43,102,Low,Medium,Low,Gen-60
984,Chilli chinense,1261,8.778765288656112,Yellow,56520,G9,G2,Low,7.180228524256083,"Warm, Humid",67,92,Low,Medium,High,Gen-87
985,Chilli rhomboideum,581,14.737978841191097,Yellow,38202,G6,G5,High,2.187393293911256,"Cool, Dry",56,83,High,Medium,Medium,Gen-7
986,Chilli galapagoense,323,14.971310927664343,Green,39394,G5,G2,High,8.927732619866353,"Cool, Dry",67,127,Medium,High,Medium,Gen-84
987,Chilli cardenasii,867,13.260597046655004,Yellow,65784,G9,G8,High,9.363576271224481,"Warm, Dry",57,114,Low,Low,Medium,Gen-32
988,Chilli annuum,847,4.972234046475862,Purple,147595,G5,G3,High,2.8927324542178994,"Cool, Dry",57,129,High,Low,Low,Gen-72
989,Chilli baccatum,949,3.1526514056812496,Red,18557,G1,G9,Medium,3.944008555783663,"Warm, Humid",50,127,Low,Medium,Medium,Gen-14
990,Chilli tovarii,1467,12.885601044473475,Green,121786,G5,G2,High,9.98453758535918,"Warm, Dry",63,136,Medium,High,Low,Gen-19
991,Chilli cardenasii,418,10.739320181883636,Yellow,73109,G5,G2,Medium,1.9540975069890079,"Warm, Humid",41,88,High,High,Medium,Gen-6
992,Chilli tovarii,1360,10.1598046271634,Yellow,111620,G5,G7,Low,4.571029193610665,"Cool, Dry",66,82,Medium,High,Medium,Gen-31
993,Chilli baccatum,1107,6.460478577210393,Green,40491,G8,G3,Low,9.254170890057194,"Cool, Dry",56,114,High,Low,High,Gen-13
994,Chilli tovarii,870,6.269696547569961,Green,74177,G9,G9,Medium,3.455925348097706,"Warm, Humid",59,134,High,Low,Low,Gen-86
995,Chilli chacoense,380,5.422435454101539,Orange,157764,G4,G9,High,5.268118795507125,"Warm, Humid",64,121,Medium,Low,High,Gen-56
996,Chilli chinense,433,6.0216436378273315,Green,163992,G5,G7,High,2.1404650622312333,"Warm, Dry",48,116,High,Medium,Low,Gen-60
997,Chilli lanceolatum,818,10.833266917507942,Green,35876,G7,G4,Low,5.446275286322248,"Cool, Dry",48,117,High,Medium,Low,Gen-57
998,Chilli eximium,402,12.79774485545591,Orange,91348,G4,G4,High,7.708686674288991,"Warm, Humid",41,139,High,Low,High,Gen-7
999,Chilli eximium,817,3.6499163705262796,Purple,197503,G5,G6,High,4.97750031908861,"Cool, Dry",50,137,Low,Medium,Medium,Gen-57
1000,Chilli flexuosum,746,9.60207778548604,Yellow,106301,G7,G5,Low,7.649771961236264,"Cool, Dry",55,136,Low,Medium,Low,Gen-3
